Index,Return,Date
4188,-1.35925124024165,31-Jul-2016 12:47:06
4189,0.184611108959309,01-Aug-2016 23:29:02
4190,0.393688734943609,03-Aug-2016 10:10:58
4191,0.732203927619146,04-Aug-2016 20:52:55
4192,0.265100207939817,06-Aug-2016 07:34:51
4193,-0.158609368565976,07-Aug-2016 18:16:48
4194,-0.646060223437672,09-Aug-2016 04:58:44
4195,0.414895241298652,10-Aug-2016 15:40:41
4196,0.164396747979723,12-Aug-2016 02:22:37
4197,-0.144508695668044,13-Aug-2016 13:04:34
4198,0.0542152358088188,14-Aug-2016 23:46:30
4199,-0.49263322351436,16-Aug-2016 10:28:27
4200,0.342569379828639,17-Aug-2016 21:10:23
4201,-0.210112510932525,19-Aug-2016 07:52:20
4202,0.699254037162511,20-Aug-2016 18:34:16
4203,0.142150905588601,22-Aug-2016 05:16:12
4204,-0.356646741280287,23-Aug-2016 15:58:09
4205,-0.477507420182732,25-Aug-2016 02:40:05
4206,-0.842992126316311,26-Aug-2016 13:22:02
4207,0.166240903779702,28-Aug-2016 00:03:58
4208,-0.830333063254685,29-Aug-2016 10:45:55
4209,-0.320777189817001,30-Aug-2016 21:27:51
4210,-0.793454412221983,01-Sep-2016 08:09:48
4211,1.05163328443165,02-Sep-2016 18:51:44
4212,-0.295116041837495,04-Sep-2016 05:33:41
4213,0.195613514731363,05-Sep-2016 16:15:37
4214,-0.71046349952244,07-Sep-2016 02:57:34
4215,-0.868995853119969,08-Sep-2016 13:39:30
4216,-2.26550762803459,10-Sep-2016 00:21:26
4217,-0.226332510820448,11-Sep-2016 11:03:23
4218,0.381398394870658,12-Sep-2016 21:45:19
4219,0.233094738835504,14-Sep-2016 08:27:16
4220,1.07816264569536,15-Sep-2016 19:09:12
4221,-0.0358852031419943,17-Sep-2016 05:51:09
4222,0.16606837017541,18-Sep-2016 16:33:05
4223,0.676490841687105,20-Sep-2016 03:15:02
4224,0.651478434248354,21-Sep-2016 13:56:58
4225,1.05129335815555,23-Sep-2016 00:38:55
4226,0.00184296093870273,24-Sep-2016 11:20:51
4227,-0.470597796873484,25-Sep-2016 22:02:48
4228,0.120166771110419,27-Sep-2016 08:44:44
4229,1.08236130987382,28-Sep-2016 19:26:40
4230,-0.649113018771885,30-Sep-2016 06:08:37
4231,0.780625858799944,01-Oct-2016 16:50:33
4232,0.100342083675642,03-Oct-2016 03:32:30
4233,-0.568720236259423,04-Oct-2016 14:14:26
4234,0.55048370844375,06-Oct-2016 00:56:23
4235,-0.284923077677313,07-Oct-2016 11:38:19
4236,0.146214891399765,08-Oct-2016 22:20:16
4237,0.0803253742146737,10-Oct-2016 09:02:12
4238,-0.0949336790352362,11-Oct-2016 19:44:09
4239,-0.716771884901135,13-Oct-2016 06:26:05
4240,-0.0276001657763203,14-Oct-2016 17:08:02
4241,-0.837130631282257,16-Oct-2016 03:49:58
4242,0.409271544478074,17-Oct-2016 14:31:54
4243,0.453617681833762,19-Oct-2016 01:13:51
4244,0.123193677957012,20-Oct-2016 11:55:47
4245,-0.217068866270864,21-Oct-2016 22:37:44
4246,-0.402255498310566,23-Oct-2016 09:19:40
4247,0.632180836179508,24-Oct-2016 20:01:37
4248,-1.53669739365512,26-Oct-2016 06:43:33
4249,-1.20692212118634,27-Oct-2016 17:25:30
4250,-0.221190443579466,29-Oct-2016 04:07:26
4251,0.63954169075302,30-Oct-2016 14:49:23
4252,-0.512815641124398,01-Nov-2016 01:31:19
4253,-1.16927041560864,02-Nov-2016 12:13:16
4254,-0.0650412723938842,03-Nov-2016 22:55:12
4255,-0.861019568016985,05-Nov-2016 09:37:08
4256,1.34209619485173,06-Nov-2016 20:19:05
4257,0.133224241013075,08-Nov-2016 07:01:01
4258,-1.94351846373522,09-Nov-2016 17:42:58
4259,3.28485689414038,11-Nov-2016 04:24:54
4260,0.783225474467564,12-Nov-2016 15:06:51
4261,-0.466575425354421,14-Nov-2016 01:48:47
4262,-0.365446096538413,15-Nov-2016 12:30:44
4263,0.0281587016006668,16-Nov-2016 23:12:40
4264,0.20250526298824,18-Nov-2016 09:54:37
4265,0.390729566071002,19-Nov-2016 20:36:33
4266,-0.151252475039776,21-Nov-2016 07:18:30
4267,1.1519366784345,22-Nov-2016 18:00:26
4268,1.30488283632992,24-Nov-2016 04:42:22
4269,0.0127662211303559,25-Nov-2016 15:24:19
